Level,Arabic Text,Translated Text,Topic_ID,prompt_id,CEFR_level,topic_id,level,words,words_lowvocab,words_original
Beginner,ما هي قضية اجتماعية مهمة في بلدك؟ لماذا هي مهمة؟,What is an important social issue in your country? Why is it important?,6,11,A,6,1,"[('مهمة', 'adj', 'important;serious'), ('بلد', 'noun', 'country'), ('لماذا', 'adv_rel', 'why'), ('هي', 'pron', 'it/they/she'), ('الناس', 'noun', 'people'), ('العائلة', 'noun', 'family;household'), ('المدرسة', 'noun', 'school'), ('العمل', 'noun', 'action;activity;work'), ('الصحة', 'noun', 'authenticity;correctness;health;truth'), ('الفقر', 'noun', 'poverty'), ('التعليم', 'noun', 'education;instruction;precept;teaching'), ('الأمان', 'noun', 'protection;safety'), ('الأطفال', 'noun', 'boy;child;girl;infant'), ('الكبار', 'noun', 'adult;senior'), ('مساعدة', 'noun', 'aid;assistance;help;support'), ('تعاون', 'noun', 'cooperation'), ('حياة', 'noun', 'life'), ('مستقبل', 'noun', 'future'), ('سعادة', 'noun', 'His/Her_Excellency;happiness')]",,"[('مهمة', 'adj', 'important;serious'), ('بلد', 'noun', 'country'), ('لماذا', 'adv_rel', 'why'), ('هي', 'pron', 'it/they/she'), ('الناس', 'noun', 'people'), ('العائلة', 'noun', 'family;household'), ('المدرسة', 'noun', 'school'), ('العمل', 'noun', 'action;activity;work'), ('الصحة', 'noun', 'authenticity;correctness;health;truth'), ('الفقر', 'noun', 'poverty'), ('التعليم', 'noun', 'education;instruction;precept;teaching'), ('الأمان', 'noun', 'protection;safety'), ('الأطفال', 'noun', 'boy;child;girl;infant'), ('الكبار', 'noun', 'adult;senior'), ('مساعدة', 'noun', 'aid;assistance;help;support'), ('تعاون', 'noun', 'cooperation'), ('حياة', 'noun', 'life'), ('مستقبل', 'noun', 'future'), ('سعادة', 'noun', 'His/Her_Excellency;happiness')]"
Beginner,كيف يمكن أن نساعد الآخرين في المجتمع؟ هل لديك أفكار؟,How can we help others in the community? Do you have any ideas?,6,12,A,6,1,"[('مساعدة', 'noun', 'aid;assistance;help;support'), ('شخص', 'noun', 'individual;person'), ('فكرة', 'noun', 'concept;idea;notion'), ('عمل', 'noun', 'action;activity;work'), ('صديق', 'noun', 'friend'), ('جار', 'noun', 'neighbor'), ('طفل', 'noun', 'boy;child;girl;infant'), ('كبير', 'adj', 'great;important;large;major;senior'), ('صغير', 'adj', 'small;young'), ('مدرسة', 'noun', 'school'), ('مستشفى', 'noun', 'hospital'), ('كتاب', 'noun', 'book'), ('طعام', 'noun', 'food'), ('ماء', 'noun', 'water'), ('بيت', 'noun', 'house'), ('حب', 'noun', 'affection;love;out_of_affection_for'), ('وقت', 'noun', 'at_that_time;moment;period_of_time;time'), ('نشاط', 'noun', 'active;activity'), ('زيارة', 'noun', 'visit;visiting'), ('هدية', 'noun', 'gift;present'), ('احترام', 'noun', 'honoring;in_honor_of;out_of_respect_for;respect'), ('تعاون', 'noun', 'cooperation')]",,"[('مساعدة', 'noun', 'aid;assistance;help;support'), ('شخص', 'noun', 'individual;person'), ('فكرة', 'noun', 'concept;idea;notion'), ('عمل', 'noun', 'action;activity;work'), ('صديق', 'noun', 'friend'), ('جار', 'noun', 'neighbor'), ('طفل', 'noun', 'boy;child;girl;infant'), ('كبير', 'adj', 'great;important;large;major;senior'), ('صغير', 'adj', 'small;young'), ('مدرسة', 'noun', 'school'), ('مستشفى', 'noun', 'hospital'), ('كتاب', 'noun', 'book'), ('طعام', 'noun', 'food'), ('ماء', 'noun', 'water'), ('بيت', 'noun', 'house'), ('حب', 'noun', 'affection;love;out_of_affection_for'), ('وقت', 'noun', 'at_that_time;moment;period_of_time;time'), ('نشاط', 'noun', 'active;activity'), ('زيارة', 'noun', 'visit;visiting'), ('هدية', 'noun', 'gift;present'), ('احترام', 'noun', 'honoring;in_honor_of;out_of_respect_for;respect'), ('تعاون', 'noun', 'cooperation')]"
Beginner,ما هو موضوعك المفضل في المدرسة؟ ولماذا تحبه؟,What is your favorite subject in school? Why do you like it?,7,13,A,7,1,"[('مدرسة', 'noun', 'school'), ('موضوع', 'noun', 'issue;subject;theme'), ('لماذا', 'adv_rel', 'why'), ('أحب', 'verb', 'like;love'), ('مادة', 'noun', 'article;material;paragraph;subject;substance;topic'), ('علوم', 'noun', 'in_view_of_the_fact;knowing;knowledge;science;study_of;with_the_knowledge'), ('تاريخ', 'noun', 'date;history'), ('لغة', 'noun', 'language'), ('عربية', 'adj', 'Arab;Arabic'), ('إنجليزية', 'noun', 'English'), ('أستاذ', 'noun', 'professor'), ('درس', 'noun', 'checking;class;examining;lesson;study;studying'), ('صف', 'noun', 'class;line;non-commissioned_officer;rank;row'), ('كتاب', 'noun', 'book'), ('واجب', 'noun', 'duty;obligation;requirement'), ('صديق', 'noun', 'friend'), ('صفية', 'noun', 'class;line;non-commissioned_officer;rank;row'), ('سهل', 'adj', 'easy;simple'), ('نشاط', 'noun', 'active;activity'), ('سؤال', 'noun', 'inquiry;question'), ('جواب', 'noun', 'answer;letter')]",,"[('مدرسة', 'noun', 'school'), ('موضوع', 'noun', 'issue;subject;theme'), ('لماذا', 'adv_rel', 'why'), ('أحب', 'verb', 'like;love'), ('مادة', 'noun', 'article;material;paragraph;subject;substance;topic'), ('علوم', 'noun', 'in_view_of_the_fact;knowing;knowledge;science;study_of;with_the_knowledge'), ('تاريخ', 'noun', 'date;history'), ('لغة', 'noun', 'language'), ('عربية', 'adj', 'Arab;Arabic'), ('إنجليزية', 'noun', 'English'), ('أستاذ', 'noun', 'professor'), ('درس', 'noun', 'checking;class;examining;lesson;study;studying'), ('صف', 'noun', 'class;line;non-commissioned_officer;rank;row'), ('كتاب', 'noun', 'book'), ('واجب', 'noun', 'duty;obligation;requirement'), ('صديق', 'noun', 'friend'), ('صفية', 'noun', 'class;line;non-commissioned_officer;rank;row'), ('سهل', 'adj', 'easy;simple'), ('نشاط', 'noun', 'active;activity'), ('سؤال', 'noun', 'inquiry;question'), ('جواب', 'noun', 'answer;letter')]"
Beginner,هل تفضل الدروس النظرية ام التطبيقات العملية ولماذا,"Which do you prefer, the theoretical lesson or the empirical one? Why?",7,14,A,7,1,"[('درس', 'noun', 'checking;class;examining;lesson;study;studying'), ('عملي', 'noun', 'action;activity;work'), ('لماذا', 'adv_rel', 'why'), ('أُفضل', 'adj_comp', 'better/best'), ('أحب', 'verb', 'like;love'), ('سهل', 'adj', 'easy;simple'), ('صعب', 'adj', 'arduous;difficult;hard'), ('تعليم', 'noun', 'education;instruction;precept;teaching'), ('تعلم', 'verb', 'learn;study'), ('كتاب', 'noun', 'book'), ('مدرسة', 'noun', 'school'), ('طالب', 'noun', 'requesting;student'), ('معلم', 'noun', 'teacher'), ('جيد', 'adj', 'good'), ('مفيد', 'adj', 'beneficial;useful'), ('نشاط', 'noun', 'active;activity'), ('فكرة', 'noun', 'concept;idea;notion'), ('تجربة', 'noun', 'experience;experiment'), ('صف', 'noun', 'class;line;non-commissioned_officer;rank;row'), ('سؤال', 'noun', 'inquiry;question'), ('جواب', 'noun', 'answer;letter')]",,"[('درس', 'noun', 'checking;class;examining;lesson;study;studying'), ('عملي', 'noun', 'action;activity;work'), ('لماذا', 'adv_rel', 'why'), ('أُفضل', 'adj_comp', 'better/best'), ('أحب', 'verb', 'like;love'), ('سهل', 'adj', 'easy;simple'), ('صعب', 'adj', 'arduous;difficult;hard'), ('تعليم', 'noun', 'education;instruction;precept;teaching'), ('تعلم', 'verb', 'learn;study'), ('كتاب', 'noun', 'book'), ('مدرسة', 'noun', 'school'), ('طالب', 'noun', 'requesting;student'), ('معلم', 'noun', 'teacher'), ('جيد', 'adj', 'good'), ('مفيد', 'adj', 'beneficial;useful'), ('نشاط', 'noun', 'active;activity'), ('فكرة', 'noun', 'concept;idea;notion'), ('تجربة', 'noun', 'experience;experiment'), ('صف', 'noun', 'class;line;non-commissioned_officer;rank;row'), ('سؤال', 'noun', 'inquiry;question'), ('جواب', 'noun', 'answer;letter')]"
Beginner,هل تحب طريقة التعليم في بلدك ولماذا؟,Do you like the way education is done in your country and why?,7,15,A,7,1,"[('تعليم', 'noun', 'education;instruction;precept;teaching'), ('بلد', 'noun', 'country'), ('طريقة', 'noun', 'manner;method;procedure'), ('نعم', 'interj', 'yes'), ('لا', 'interj', 'no'), ('أحب', 'verb', 'like;love'), ('لماذا', 'adv_rel', 'why'), ('مدرسة', 'noun', 'school'), ('معلم', 'noun', 'teacher'), ('طالب', 'noun', 'requesting;student'), ('صف', 'noun', 'class;line;non-commissioned_officer;rank;row'), ('درس', 'noun', 'checking;class;examining;lesson;study;studying'), ('كتاب', 'noun', 'book'), ('دراسة', 'noun', 'research;study'), ('سهل', 'adj', 'easy;simple'), ('صعب', 'adj', 'arduous;difficult;hard'), ('مفيد', 'adj', 'beneficial;useful'), ('جيد', 'adj', 'good'), ('سؤال', 'noun', 'inquiry;question'), ('جواب', 'noun', 'answer;letter'), ('لغة', 'noun', 'language'), ('مادة', 'noun', 'article;material;paragraph;subject;substance;topic'), ('وقت', 'noun', 'at_that_time;moment;period_of_time;time'), ('نشاط', 'noun', 'active;activity')]",,"[('تعليم', 'noun', 'education;instruction;precept;teaching'), ('بلد', 'noun', 'country'), ('طريقة', 'noun', 'manner;method;procedure'), ('نعم', 'interj', 'yes'), ('لا', 'interj', 'no'), ('أحب', 'verb', 'like;love'), ('لماذا', 'adv_rel', 'why'), ('مدرسة', 'noun', 'school'), ('معلم', 'noun', 'teacher'), ('طالب', 'noun', 'requesting;student'), ('صف', 'noun', 'class;line;non-commissioned_officer;rank;row'), ('درس', 'noun', 'checking;class;examining;lesson;study;studying'), ('كتاب', 'noun', 'book'), ('دراسة', 'noun', 'research;study'), ('سهل', 'adj', 'easy;simple'), ('صعب', 'adj', 'arduous;difficult;hard'), ('مفيد', 'adj', 'beneficial;useful'), ('جيد', 'adj', 'good'), ('سؤال', 'noun', 'inquiry;question'), ('جواب', 'noun', 'answer;letter'), ('لغة', 'noun', 'language'), ('مادة', 'noun', 'article;material;paragraph;subject;substance;topic'), ('وقت', 'noun', 'at_that_time;moment;period_of_time;time'), ('نشاط', 'noun', 'active;activity')]"
Beginner,ما هو رياضتك المفضلة؟ لماذا تحبها؟,What is your favorite sport? Why do you like it?,8,16,A,8,1,"[('رياضة', 'noun', 'mathematics;physical_exercise;sport'), ('أحب', 'verb', 'like;love'), ('كرة القدم', 'noun', 'foot'), ('كرة السلة', 'noun', 'basket'), ('سباحة', 'noun', 'swimmer'), ('تنس', 'noun', 'tennis'), ('فريق', 'noun', 'band;faction;group;lieutenant_general;party;team'), ('لعبة', 'noun', 'game;toy'), ('سهل', 'adj', 'easy;simple'), ('صعب', 'adj', 'arduous;difficult;hard'), ('تدريب', 'noun', 'coaching;drill;exercise;practice;training'), ('صحة', 'noun', 'authenticity;correctness;health;truth'), ('نشاط', 'noun', 'active;activity'), ('وقت', 'noun', 'at_that_time;moment;period_of_time;time'), ('أصدقاء', 'noun', 'friend'), ('ملعب', 'noun', 'playground;sports_field;stadium'), ('فوز', 'noun', 'victory'), ('خسارة', 'noun', 'casualty;damage;failure;loss'), ('قوي', 'adj', 'powerful;strong'), ('سريع', 'adj', 'express;prompt;quick'), ('بطء', 'noun', 'slowness;tardiness')]",,"[('رياضة', 'noun', 'mathematics;physical_exercise;sport'), ('أحب', 'verb', 'like;love'), ('كرة القدم', 'noun', 'foot'), ('كرة السلة', 'noun', 'basket'), ('سباحة', 'noun', 'swimmer'), ('تنس', 'noun', 'tennis'), ('فريق', 'noun', 'band;faction;group;lieutenant_general;party;team'), ('لعبة', 'noun', 'game;toy'), ('سهل', 'adj', 'easy;simple'), ('صعب', 'adj', 'arduous;difficult;hard'), ('تدريب', 'noun', 'coaching;drill;exercise;practice;training'), ('صحة', 'noun', 'authenticity;correctness;health;truth'), ('نشاط', 'noun', 'active;activity'), ('وقت', 'noun', 'at_that_time;moment;period_of_time;time'), ('أصدقاء', 'noun', 'friend'), ('ملعب', 'noun', 'playground;sports_field;stadium'), ('فوز', 'noun', 'victory'), ('خسارة', 'noun', 'casualty;damage;failure;loss'), ('قوي', 'adj', 'powerful;strong'), ('سريع', 'adj', 'express;prompt;quick'), ('بطء', 'noun', 'slowness;tardiness')]"
Beginner,كيف تحافظ على صحتك؟ هل تمارس الرياضة؟,How do you stay healthy? Do you exercise?,8,17,A,8,1,"[('صحة', 'noun', 'authenticity;correctness;health;truth'), ('رياضة', 'noun', 'mathematics;physical_exercise;sport'), ('جسم', 'noun', 'body;form'), ('طعام', 'noun', 'food'), ('نوم', 'noun', 'sleep'), ('ماء', 'noun', 'water'), ('فواكه', 'noun', 'fruit'), ('خضروات', 'noun', 'green;greenery;vegetable'), ('سباحة', 'noun', 'swimmer'), ('دراجة', 'noun', 'bicycle'), ('مشي', 'verb', 'proceed;walk'), ('تمارين', 'noun', 'drill;exercise;maneuver;practice;training'), ('هواء', 'noun', 'air;atmosphere;climate'), ('راحة', 'noun', 'leisure;palm_of_the_hand;repose;rest'), ('تدريب', 'noun', 'coaching;drill;exercise;practice;training'), ('نشاط', 'noun', 'active;activity'), ('يومي', 'noun', 'day;some_day;today'), ('وزن', 'noun', 'weighing;weight'), ('قوي', 'adj', 'powerful;strong'), ('ضعيف', 'adj', 'deficient;weak')]",,"[('صحة', 'noun', 'authenticity;correctness;health;truth'), ('رياضة', 'noun', 'mathematics;physical_exercise;sport'), ('جسم', 'noun', 'body;form'), ('طعام', 'noun', 'food'), ('نوم', 'noun', 'sleep'), ('ماء', 'noun', 'water'), ('فواكه', 'noun', 'fruit'), ('خضروات', 'noun', 'green;greenery;vegetable'), ('سباحة', 'noun', 'swimmer'), ('دراجة', 'noun', 'bicycle'), ('مشي', 'verb', 'proceed;walk'), ('تمارين', 'noun', 'drill;exercise;maneuver;practice;training'), ('هواء', 'noun', 'air;atmosphere;climate'), ('راحة', 'noun', 'leisure;palm_of_the_hand;repose;rest'), ('تدريب', 'noun', 'coaching;drill;exercise;practice;training'), ('نشاط', 'noun', 'active;activity'), ('يومي', 'noun', 'day;some_day;today'), ('وزن', 'noun', 'weighing;weight'), ('قوي', 'adj', 'powerful;strong'), ('ضعيف', 'adj', 'deficient;weak')]"
Beginner,تحدث عن شخص تعتبره قدوة لك.,Talk about a role model.,1,18,A,1,1,"[('أخ', 'noun', 'brother'), ('أخت', 'noun', 'counterpart;sister'), ('معلم', 'noun', 'teacher'), ('صديق', 'noun', 'friend'), ('شخص', 'noun', 'individual;person'), ('عمل', 'noun', 'action;activity;work'), ('تعليم', 'noun', 'education;instruction;precept;teaching'), ('حب', 'noun', 'affection;love;out_of_affection_for'), ('احترام', 'noun', 'honoring;in_honor_of;out_of_respect_for;respect'), ('مساعدة', 'noun', 'aid;assistance;help;support'), ('نجاح', 'noun', 'success'), ('حلم', 'noun', 'dream'), ('هدف', 'noun', 'goal;intention;objective;target'), ('طيب', 'adj', 'good;pleasant'), ('كريم', 'noun', 'cream;creme'), ('ذكي', 'adj', 'clever;delicious;intelligent'), ('قوي', 'adj', 'powerful;strong'), ('شجاع', 'adj', 'brave'), ('معروف', 'adj', 'known;well-known'), ('عائلة', 'noun', 'family;household')]",,"[('أخ', 'noun', 'brother'), ('أخت', 'noun', 'counterpart;sister'), ('معلم', 'noun', 'teacher'), ('صديق', 'noun', 'friend'), ('شخص', 'noun', 'individual;person'), ('عمل', 'noun', 'action;activity;work'), ('تعليم', 'noun', 'education;instruction;precept;teaching'), ('حب', 'noun', 'affection;love;out_of_affection_for'), ('احترام', 'noun', 'honoring;in_honor_of;out_of_respect_for;respect'), ('مساعدة', 'noun', 'aid;assistance;help;support'), ('نجاح', 'noun', 'success'), ('حلم', 'noun', 'dream'), ('هدف', 'noun', 'goal;intention;objective;target'), ('طيب', 'adj', 'good;pleasant'), ('كريم', 'noun', 'cream;creme'), ('ذكي', 'adj', 'clever;delicious;intelligent'), ('قوي', 'adj', 'powerful;strong'), ('شجاع', 'adj', 'brave'), ('معروف', 'adj', 'known;well-known'), ('عائلة', 'noun', 'family;household')]"
Beginner,تحدث عن يومك الأول في المدرسة.,Talk about your first day at school.,3,19,A,3,1,"[('مدرسة', 'noun', 'school'), ('يوم', 'noun', 'day;some_day;today'), ('أول', 'adj_num', 'first'), ('جديد', 'adj', 'modern;new'), ('معلم', 'noun', 'teacher'), ('درس', 'noun', 'checking;class;examining;lesson;study;studying'), ('فصل', 'noun', 'chapter;cutting_off;detaching;discharge;dismissal;season;section;separating'), ('كتاب', 'noun', 'book'), ('قلم', 'noun', 'pen;pencil'), ('حقيبة', 'noun', 'briefcase;luggage;portfolio;suitcase'), ('طاولة', 'noun', 'table'), ('كرسي', 'noun', 'chair;seat'), ('سبورة', 'noun', 'blackboard;slate'), ('حصة', 'noun', 'class_period;portion;quota;share'), ('جرس', 'noun', 'bell'), ('لعبة', 'noun', 'game;toy'), ('راحة', 'noun', 'leisure;palm_of_the_hand;repose;rest'), ('واجب', 'noun', 'duty;obligation;requirement'), ('مادة', 'noun', 'article;material;paragraph;subject;substance;topic'), ('صديق', 'noun', 'friend'), ('طريق', 'noun', 'road;way'), ('وصول', 'noun', 'achievement;achieving;arrival;arriving;receipt;voucher'), ('دخول', 'noun', 'entrance;penetration'), ('خروج', 'noun', 'departure;deviation;exit;getting_out;piping;trimming'), ('نشاط', 'noun', 'active;activity'), ('وقت', 'noun', 'at_that_time;moment;period_of_time;time')]",,"[('مدرسة', 'noun', 'school'), ('يوم', 'noun', 'day;some_day;today'), ('أول', 'adj_num', 'first'), ('جديد', 'adj', 'modern;new'), ('معلم', 'noun', 'teacher'), ('درس', 'noun', 'checking;class;examining;lesson;study;studying'), ('فصل', 'noun', 'chapter;cutting_off;detaching;discharge;dismissal;season;section;separating'), ('كتاب', 'noun', 'book'), ('قلم', 'noun', 'pen;pencil'), ('حقيبة', 'noun', 'briefcase;luggage;portfolio;suitcase'), ('طاولة', 'noun', 'table'), ('كرسي', 'noun', 'chair;seat'), ('سبورة', 'noun', 'blackboard;slate'), ('حصة', 'noun', 'class_period;portion;quota;share'), ('جرس', 'noun', 'bell'), ('لعبة', 'noun', 'game;toy'), ('راحة', 'noun', 'leisure;palm_of_the_hand;repose;rest'), ('واجب', 'noun', 'duty;obligation;requirement'), ('مادة', 'noun', 'article;material;paragraph;subject;substance;topic'), ('صديق', 'noun', 'friend'), ('طريق', 'noun', 'road;way'), ('وصول', 'noun', 'achievement;achieving;arrival;arriving;receipt;voucher'), ('دخول', 'noun', 'entrance;penetration'), ('خروج', 'noun', 'departure;deviation;exit;getting_out;piping;trimming'), ('نشاط', 'noun', 'active;activity'), ('وقت', 'noun', 'at_that_time;moment;period_of_time;time')]"
Beginner,ما هو الشيء الذي تود تغييره في العالم؟,What is the one thing you would change in the world?,9,20,A,9,1,"[('عالم', 'noun', 'world'), ('تغيير', 'noun', 'change;modification;replacement'), ('حب', 'noun', 'affection;love;out_of_affection_for'), ('سعادة', 'noun', 'His/Her_Excellency;happiness'), ('صحة', 'noun', 'authenticity;correctness;health;truth'), ('تعليم', 'noun', 'education;instruction;precept;teaching'), ('نظافة', 'noun', 'cleaning;cleanliness'), ('طعام', 'noun', 'food'), ('ماء', 'noun', 'water'), ('فقر', 'noun', 'poverty'), ('حرب', 'noun', 'war;warfare'), ('أمل', 'noun', 'hope;wish'), ('حرية', 'noun', 'freedom'), ('أمان', 'noun', 'protection;safety'), ('تعاون', 'noun', 'cooperation'), ('صداقة', 'noun', 'friendship'), ('طفل', 'noun', 'boy;child;girl;infant'), ('مستقبل', 'noun', 'future'), ('عائلة', 'noun', 'family;household'), ('حياة', 'noun', 'life')]",,"[('عالم', 'noun', 'world'), ('تغيير', 'noun', 'change;modification;replacement'), ('حب', 'noun', 'affection;love;out_of_affection_for'), ('سعادة', 'noun', 'His/Her_Excellency;happiness'), ('صحة', 'noun', 'authenticity;correctness;health;truth'), ('تعليم', 'noun', 'education;instruction;precept;teaching'), ('نظافة', 'noun', 'cleaning;cleanliness'), ('طعام', 'noun', 'food'), ('ماء', 'noun', 'water'), ('فقر', 'noun', 'poverty'), ('حرب', 'noun', 'war;warfare'), ('أمل', 'noun', 'hope;wish'), ('حرية', 'noun', 'freedom'), ('أمان', 'noun', 'protection;safety'), ('تعاون', 'noun', 'cooperation'), ('صداقة', 'noun', 'friendship'), ('طفل', 'noun', 'boy;child;girl;infant'), ('مستقبل', 'noun', 'future'), ('عائلة', 'noun', 'family;household'), ('حياة', 'noun', 'life')]"
Beginner,تحدث عن أفضل صديق لك.,Talk about your best friend.,10,21,A,10,1,"[('صديق', 'noun', 'friend'), ('أفضل', 'adj_comp', 'better/best'), ('أنا', 'pron', 'I'), ('هو', 'pron', 'it/he'), ('هي', 'pron', 'it/they/she'), ('اسم', 'noun', 'name'), ('عمر', 'noun', 'age;age_groups;life'), ('يعيش', 'verb', 'experience;live;long_live!'), ('مع', 'noun', 'something_with'), ('بيت', 'noun', 'house'), ('مدينة', 'noun', 'city'), ('مدرسة', 'noun', 'school'), ('يحب', 'verb', 'like;love'), ('يحبون', 'verb', 'like;love'), ('ذكي', 'adj', 'clever;delicious;intelligent'), ('جميل', 'adj', 'beautiful;fine_(arts);nice'), ('قوي', 'adj', 'powerful;strong'), ('أصدقاء', 'noun', 'friend'), ('كثيرًا', 'adj', 'many;much;numerous;very'), ('دائمًا', 'adj', 'constant;lasting;permanent'), ('يضحك', 'verb', 'laugh'), ('يلعب', 'verb', 'play'), ('يدرس', 'verb', 'learn;study')]",,"[('صديق', 'noun', 'friend'), ('أفضل', 'adj_comp', 'better/best'), ('أنا', 'pron', 'I'), ('هو', 'pron', 'it/he'), ('هي', 'pron', 'it/they/she'), ('اسم', 'noun', 'name'), ('عمر', 'noun', 'age;age_groups;life'), ('يعيش', 'verb', 'experience;live;long_live!'), ('مع', 'noun', 'something_with'), ('بيت', 'noun', 'house'), ('مدينة', 'noun', 'city'), ('مدرسة', 'noun', 'school'), ('يحب', 'verb', 'like;love'), ('يحبون', 'verb', 'like;love'), ('ذكي', 'adj', 'clever;delicious;intelligent'), ('جميل', 'adj', 'beautiful;fine_(arts);nice'), ('قوي', 'adj', 'powerful;strong'), ('أصدقاء', 'noun', 'friend'), ('كثيرًا', 'adj', 'many;much;numerous;very'), ('دائمًا', 'adj', 'constant;lasting;permanent'), ('يضحك', 'verb', 'laugh'), ('يلعب', 'verb', 'play'), ('يدرس', 'verb', 'learn;study')]"
Beginner,وصف تجربة طفولة لا تُنسى.,Describe an unforgettable childhood experience.,1,22,A,1,1,"[('طفولة', 'noun', 'infancy'), ('تجربة', 'noun', 'experience;experiment'), ('لا تُنسى', 'verb', 'forget'), ('لعب', 'verb', 'play'), ('أصدقاء', 'noun', 'friend'), ('حديقة', 'noun', 'garden'), ('منزل', 'noun', 'house;residence'), ('عائلة', 'noun', 'family;household'), ('مدرسة', 'noun', 'school'), ('يوم', 'noun', 'day;some_day;today'), ('سعيد', 'adj', 'happy'), ('لعبة', 'noun', 'game;toy'), ('كرة', 'noun', 'ball;football;globe;soccer;sphere'), ('ضحك', 'verb', 'laugh'), ('قصة', 'noun', 'story'), ('صغير', 'adj', 'small;young'), ('حفلة', 'noun', 'celebration;ceremony;party'), ('حيوان', 'noun', 'animal;creature'), ('رحلة', 'noun', 'career;journey;trip;voyage'), ('وقت', 'noun', 'at_that_time;moment;period_of_time;time'), ('أخ', 'noun', 'brother'), ('أخت', 'noun', 'counterpart;sister'), ('طعام', 'noun', 'food'), ('هدية', 'noun', 'gift;present'), ('صورة', 'noun', 'form;illustration;image;manner;photo;photograph;picture;way')]",,"[('طفولة', 'noun', 'infancy'), ('تجربة', 'noun', 'experience;experiment'), ('لا تُنسى', 'verb', 'forget'), ('لعب', 'verb', 'play'), ('أصدقاء', 'noun', 'friend'), ('حديقة', 'noun', 'garden'), ('منزل', 'noun', 'house;residence'), ('عائلة', 'noun', 'family;household'), ('مدرسة', 'noun', 'school'), ('يوم', 'noun', 'day;some_day;today'), ('سعيد', 'adj', 'happy'), ('لعبة', 'noun', 'game;toy'), ('كرة', 'noun', 'ball;football;globe;soccer;sphere'), ('ضحك', 'verb', 'laugh'), ('قصة', 'noun', 'story'), ('صغير', 'adj', 'small;young'), ('حفلة', 'noun', 'celebration;ceremony;party'), ('حيوان', 'noun', 'animal;creature'), ('رحلة', 'noun', 'career;journey;trip;voyage'), ('وقت', 'noun', 'at_that_time;moment;period_of_time;time'), ('أخ', 'noun', 'brother'), ('أخت', 'noun', 'counterpart;sister'), ('طعام', 'noun', 'food'), ('هدية', 'noun', 'gift;present'), ('صورة', 'noun', 'form;illustration;image;manner;photo;photograph;picture;way')]"
Beginner,ماهي الوظيفة التي تحلم بها في المستقبل ،لماذا؟,"What is your dream job in the future, and why?",11,23,A,11,1,"[('حلم', 'noun', 'dream'), ('مستقبل', 'noun', 'future'), ('لماذا', 'adv_rel', 'why'), ('أنا', 'pron', 'I'), ('أريد', 'verb', 'desire;intend;want'), ('أحب', 'verb', 'like;love'), ('عمل', 'noun', 'action;activity;work'), ('مهندس', 'noun', 'engineer;technician'), ('طبيب', 'noun', 'doctor;physician'), ('معلم', 'noun', 'teacher'), ('شرطي', 'noun', 'police_officer'), ('طيار', 'noun', 'aviator;flyer;pilot'), ('طباخ', 'noun', 'chef;cook'), ('مدير', 'noun', 'chief;director;manager'), ('مكتب', 'noun', 'bureau;department;office'), ('مدرسة', 'noun', 'school'), ('مستشفى', 'noun', 'hospital'), ('مطعم', 'noun', 'restaurant'), ('سيارة', 'noun', 'automobile;car;vehicle'), ('طائرة', 'noun', 'aircraft;airplane'), ('بيت', 'noun', 'house'), ('مدينة', 'noun', 'city'), ('بلد', 'noun', 'country'), ('كبير', 'adj', 'great;important;large;major;senior'), ('صغير', 'adj', 'small;young'), ('جميل', 'adj', 'beautiful;fine_(arts);nice')]",,"[('حلم', 'noun', 'dream'), ('مستقبل', 'noun', 'future'), ('لماذا', 'adv_rel', 'why'), ('أنا', 'pron', 'I'), ('أريد', 'verb', 'desire;intend;want'), ('أحب', 'verb', 'like;love'), ('عمل', 'noun', 'action;activity;work'), ('مهندس', 'noun', 'engineer;technician'), ('طبيب', 'noun', 'doctor;physician'), ('معلم', 'noun', 'teacher'), ('شرطي', 'noun', 'police_officer'), ('طيار', 'noun', 'aviator;flyer;pilot'), ('طباخ', 'noun', 'chef;cook'), ('مدير', 'noun', 'chief;director;manager'), ('مكتب', 'noun', 'bureau;department;office'), ('مدرسة', 'noun', 'school'), ('مستشفى', 'noun', 'hospital'), ('مطعم', 'noun', 'restaurant'), ('سيارة', 'noun', 'automobile;car;vehicle'), ('طائرة', 'noun', 'aircraft;airplane'), ('بيت', 'noun', 'house'), ('مدينة', 'noun', 'city'), ('بلد', 'noun', 'country'), ('كبير', 'adj', 'great;important;large;major;senior'), ('صغير', 'adj', 'small;young'), ('جميل', 'adj', 'beautiful;fine_(arts);nice')]"
