Level,Arabic Text,Translated Text,Topic_ID,prompt_id,CEFR_level,topic_id,level,words
Intermediate,كيف غيرت التكنولوجيا حياتنا؟,How has technology changed our lives?,15,64,B,15,"[2, 3]","[('تكنولوجيا', 'noun', 'technology'), ('تأثير', 'noun', 'effect;impact;influence'), ('تطبيقات', 'noun', 'application'), ('وسائل التواصل الاجتماعي', 'adj', 'social'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('تطور', 'noun', 'development;event;progress'), ('وظائف', 'noun', 'function;job;position'), ('ترفيه', 'noun', 'amusement;entertainment;recreation'), ('خدمات', 'noun', 'assistance;service'), ('ابتكار', 'noun', 'invention'), ('مجتمع', 'noun', 'society'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('بيانات', 'noun', 'communiqué;declaration;statement'), ('خصوصية', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('تحديثات', 'noun', 'renewing;updating'), ('عادات.', 'noun', 'charge;custom;habit;practice;tax;usually')]"
Intermediate,ما هو كتابك أو مؤلفك المفضل؟ ولماذا؟,What is your favorite book or author? And why?,7,65,B,7,"[2, 3]","[('مؤلف', 'noun', 'author;composer'), ('أدب', 'noun', 'etiquette;good_manner;literature'), ('رواية', 'noun', 'account;novel;report;story'), ('شعر', 'noun', 'poem;poetry'), ('مؤثر', 'adj', 'impressive;influential'), ('أسلوب', 'noun', 'manner;method;mode;style'), ('شخصية', 'noun', 'identity;individual;person;personality'), ('ثقافة', 'noun', 'civilization;culture'), ('واقعي', 'noun', 'actual;fact;falling;located;reality'), ('تحليل', 'noun', 'analysis;dissolution'), ('أفكار', 'noun', 'concept;idea;thinking;thought'), ('تطوير', 'noun', 'advancement;development;promotion'), ('تأثير', 'noun', 'effect;impact;influence'), ('جاذبية', 'noun', 'appeal;attraction;gravitation;gravitational'), ('ملخص', 'noun', 'extract;summary'), ('محتوى', 'noun', 'content'), ('تفاصيل', 'noun', 'detail;detailing;elaboration;giving_details'), ('أحداث', 'noun', 'event;incident')]"
Intermediate,ما هو حدث تاريخي مهم في العالم العربي؟ ولماذا هو مهم؟,What is an important historical event in the Arab world? And why is it important?,4,66,B,4,"[2, 3]","[('حدث', 'noun', 'event;incident'), ('تأثير', 'noun', 'effect;impact;influence'), ('استقلال', 'noun', 'autonomy;independence'), ('مجتمع', 'noun', 'society'), ('ثقافة', 'noun', 'civilization;culture'), ('اقتصاد', 'noun', 'economy;saving'), ('تطور', 'noun', 'development;event;progress'), ('إنجاز', 'noun', 'accomplishment;achievement;effectuation;implementation;success'), ('حضارة', 'noun', 'civilization;culture'), ('معركة', 'noun', 'battle;campaign'), ('قائد', 'noun', 'chauffeur;commander;driver;leader;pilot'), ('موقع', 'noun', 'location;position;site'), ('انتصار', 'noun', 'victory'), ('احتلال', 'noun', 'occupation'), ('تحرير', 'noun', 'editing;editorship;liberating;liberation'), ('تأسيس', 'noun', 'creation;establishment;installation'), ('اتفاقية', 'noun', 'accord;treaty'), ('تطورات', 'noun', 'development;event;progress'), ('دور', 'noun', 'part;role;round')]"
Intermediate,قارن بين ثقافتين عربيتين مختلفتين.,Compare two different Arab cultures.,4,67,B,4,"[2, 3]","[('ثقافة', 'noun', 'civilization;culture'), ('مجتمع', 'noun', 'society'), ('اختلافات', 'noun', 'difference;disagreement;variance'), ('تشابهات', 'noun', 'resemblance;similarity'), ('عادات', 'noun', 'charge;custom;habit;practice;tax;usually'), ('فنون', 'noun', 'art;specialty;variety'), ('ملابس', 'noun', 'attire;clothes;dress'), ('اقتصاد', 'noun', 'economy;saving'), ('سياحة', 'noun', 'tourism'), ('أدب', 'noun', 'etiquette;good_manner;literature'), ('شعر', 'noun', 'poem;poetry'), ('أسلوب حياة', 'noun', 'life'), ('تأثير', 'noun', 'effect;impact;influence'), ('حضارة', 'noun', 'civilization;culture'), ('تراث', 'noun', 'heritage;inheritance'), ('ثقافات', 'noun', 'civilization;culture'), ('تواصل', 'noun', 'continuation;continuity'), ('قضايا اجتماعية', 'adj', 'social'), ('قيم', 'noun', 'amount;ethic;moral;quantity;value;worth'), ('مكانة المرأة', 'noun', 'woman'), ('حقوق الإنسان', 'noun', 'human_being'), ('تنوع', 'noun', 'diversity;variety'), ('تبادل', 'noun', 'exchange'), ('تطور', 'noun', 'development;event;progress'), ('تأثيرات', 'noun', 'effect;impact;influence')]"
Intermediate,ناقش فوائد القراءة وأثرها على التفكير.,Discuss the benefits of reading and its impact on thinking.,7,68,B,7,"[2, 3]","[('فوائد', 'noun', 'benefit;interest_(econ.);use'), ('تأثير', 'noun', 'effect;impact;influence'), ('عادات', 'noun', 'charge;custom;habit;practice;tax;usually'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('ثقافة', 'noun', 'civilization;culture'), ('تطور', 'noun', 'development;event;progress'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('إبداع', 'noun', 'creativity;originality'), ('تحليل', 'noun', 'analysis;dissolution'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('ذاكرة', 'noun', 'memory'), ('تركيز', 'noun', 'concentration;emphasis;focus;installation'), ('استرخاء', 'noun', 'laxity;slackening'), ('ترفيه', 'noun', 'amusement;entertainment;recreation'), ('اكتساب', 'noun', 'acquisition;gaining'), ('معرفة', 'noun', '(to)_know;acquaintance;culture;education;information;knowledge'), ('توسيع', 'noun', 'expansion;widening'), ('آفاق', 'noun', 'horizon;province'), ('تحفيز', 'noun', 'break;cut_(tax);getting_ready;incentive'), ('وعي', 'noun', 'attention;awareness;consciousness'), ('نمو', 'noun', 'development;growth;progress'), ('شخصي', 'adj', 'personal;private'), ('اجتماعي', 'adj', 'social'), ('تواصل', 'noun', 'continuation;continuity'), ('تعبير', 'noun', 'as_an_expression_(of);expression'), ('استيعاب', 'noun', 'assimilation;comprehension;containing'), ('فهم', 'noun', 'understanding'), ('تطوير', 'noun', 'advancement;development;promotion')]"
Intermediate,كيف تؤثر وسائل التواصل الاجتماعي على العلاقات الشخصية؟,How does social media affect personal relationships?,15,69,B,15,"[2, 3]","[('وسائل التواصل الاجتماعي', 'adj', 'social'), ('العلاقات الشخصية', 'noun', 'identity;individual;person;personality'), ('تأثير', 'noun', 'effect;impact;influence'), ('تواصل', 'noun', 'continuation;continuity'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('خصوصية', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('مشاركة', 'noun', 'association;participation'), ('منشورات', 'noun', 'brochure;circular;leaflet;publication'), ('تعليقات', 'noun', 'comment;commentary;remark;suspension'), ('متابعة', 'noun', 'continuation;pursuit'), ('حساب', 'noun', 'account;appraisal;calculation;expense;invoice'), ('موقع', 'noun', 'location;position;site'), ('افتراضي', 'adj', 'hypothetical'), ('واقعي', 'noun', 'actual;fact;falling;located;reality'), ('إدمان', 'noun', 'addiction;mania'), ('تكنولوجيا', 'noun', 'technology'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('ثقة', 'noun', 'authority;confidence;trust;trustworthy_source'), ('حوار', 'noun', 'conversation;dialogue;discussion;talk'), ('إشاعة', 'noun', 'circulation;rumor;spreading'), ('محتوى', 'noun', 'content'), ('حدود', 'noun', 'border;extent;frontier;halt;limit;stop'), ('دعم', 'noun', 'assistance;endorsement;support'), ('فرد', 'noun', 'individual;individually;one_at_a_time;unit'), ('مجتمع', 'noun', 'society'), ('تأثير سلبي', 'adj', 'negative;passive')]"
Intermediate,كيف يمكن للشباب المساهمة في تطوير المجتمع؟,How can young people contribute to developing society?,6,70,B,6,"[2, 3]","[('شباب', 'noun', 'styptic_pencil;young_woman;youth'), ('مجتمع', 'noun', 'society'), ('تطوير', 'noun', 'advancement;development;promotion'), ('مساهمة', 'noun', 'contribution;participation'), ('دور', 'noun', 'part;role;round'), ('ثقافة', 'noun', 'civilization;culture'), ('تطوع', 'verb', 'volunteer'), ('بيئة', 'noun', 'environment;milieu'), ('اقتصاد', 'noun', 'economy;saving'), ('مشروع', 'noun', 'enterprise;project'), ('مشاركة', 'noun', 'association;participation'), ('قيادة', 'noun', 'command;commander;leader;leadership'), ('مسؤولية', 'noun', 'responsibility'), ('ابتكار', 'noun', 'invention'), ('تنمية', 'noun', 'development;growth'), ('تكنولوجيا', 'noun', 'technology'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('تأثير', 'noun', 'effect;impact;influence'), ('دعم', 'noun', 'assistance;endorsement;support'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('فرصة', 'noun', 'chance;holiday;opportunity'), ('تحديات', 'noun', 'challenge'), ('تواصل', 'noun', 'continuation;continuity'), ('وعي', 'noun', 'attention;awareness;consciousness')]"
Intermediate,ناقش أهمية العلاقات الأسرية ودورها في حياة الفرد.,Discuss the importance of family relationships and their role in an individual’s life.,10,71,B,10,"[2, 3]","[('دور', 'noun', 'part;role;round'), ('فرد', 'noun', 'individual;individually;one_at_a_time;unit'), ('تواصل', 'noun', 'continuation;continuity'), ('دعم', 'noun', 'assistance;endorsement;support'), ('تفاهم', 'noun', 'mutual_comprehension;mutual_understanding'), ('مسؤولية', 'noun', 'responsibility'), ('ثقة', 'noun', 'authority;confidence;trust;trustworthy_source'), ('قيم', 'noun', 'amount;ethic;moral;quantity;value;worth'), ('مجتمع', 'noun', 'society'), ('تأثير', 'noun', 'effect;impact;influence'), ('استقرار', 'noun', 'stability'), ('مشاركة', 'noun', 'association;participation'), ('تحديات', 'noun', 'challenge'), ('التزام', 'noun', 'commitment;obligation'), ('احتياجات', 'noun', 'need;requirement'), ('توازن', 'noun', 'balance;balancing'), ('نمو', 'noun', 'development;growth;progress')]"
Intermediate,تحدث عن أهمية اللغة العربية في الحفاظ على الهوية.,Talk about the importance of the Arabic language in preserving identity.,6,72,B,6,"[2, 3]","[('أهمية', 'noun', 'importance;significance'), ('الحفاظ', 'noun', 'guarding;preservation'), ('ثقافة', 'noun', 'civilization;culture'), ('تراث', 'noun', 'heritage;inheritance'), ('مجتمع', 'noun', 'society'), ('تواصل', 'noun', 'continuation;continuity'), ('فخر', 'noun', 'boasting;glory;pride'), ('انتماء', 'noun', 'affiliation;commitment;membership'), ('فهم', 'noun', 'understanding'), ('حضارة', 'noun', 'civilization;culture'), ('تأثير', 'noun', 'effect;impact;influence'), ('انتشار', 'noun', 'diffusion;spread;spreading'), ('تعبير', 'noun', 'as_an_expression_(of);expression'), ('تنوع', 'noun', 'diversity;variety'), ('وطن', 'noun', 'homeland;nation'), ('قيمة', 'noun', 'amount;ethic;moral;quantity;value;worth'), ('جيل', 'noun', 'epoch;generation'), ('فرد', 'noun', 'individual;individually;one_at_a_time;unit'), ('تعزيز', 'noun', 'backing;in_support_of;praise;pride;reinforcement;supply;support'), ('مشاركة', 'noun', 'association;participation'), ('ترابط', 'noun', 'cohesion;interconnectedness'), ('أصل', 'noun', 'fund;origin;principle;root;source'), ('عمق', 'noun', 'bottom;depth'), ('تطوير', 'noun', 'advancement;development;promotion')]"
Intermediate,تحدث عن أهمية السفر في توسعة مدارك الإنسان.,Talk about the importance of travel in expanding one’s horizons.,14,73,B,14,"[2, 3]","[('ثقافة', 'noun', 'civilization;culture'), ('عادات', 'noun', 'charge;custom;habit;practice;tax;usually'), ('مجتمع', 'noun', 'society'), ('تواصل', 'noun', 'continuation;continuity'), ('ثقافات', 'noun', 'civilization;culture'), ('فرص', 'noun', 'chance;holiday;opportunity'), ('تحديات', 'noun', 'challenge'), ('استكشاف', 'noun', 'reconnaissance;scouting'), ('معرفة', 'noun', '(to)_know;acquaintance;culture;education;information;knowledge'), ('تطوير', 'noun', 'advancement;development;promotion'), ('أفكار', 'noun', 'concept;idea;thinking;thought'), ('تنوع', 'noun', 'diversity;variety'), ('تطور', 'noun', 'development;event;progress'), ('فهم', 'noun', 'understanding'), ('تبادل', 'noun', 'exchange')]"
Intermediate,ما هي التحديات التي تواجهها المرأة في المجتمع الحديث؟,What are the challenges that women face in modern society?,6,74,B,6,"[2, 3]","[('تحديات', 'noun', 'challenge'), ('تواجه', 'verb', 'be_faced_with;confront;face'), ('المجتمع', 'noun', 'society'), ('حقوق', 'noun', 'against;law;really;right;towards;truly;truth'), ('دور', 'noun', 'part;role;round'), ('مسؤوليات', 'noun', 'responsibility'), ('ثقافة', 'noun', 'civilization;culture'), ('اقتصاد', 'noun', 'economy;saving'), ('قانون', 'noun', 'law;regulation;rule;statute'), ('فرص', 'noun', 'chance;holiday;opportunity'), ('تمييز', 'noun', 'differentiation;discrimination;distinction;segregation'), ('عنف', 'noun', 'force;violence'), ('استقلال', 'noun', 'autonomy;independence'), ('قيادة', 'noun', 'command;commander;leader;leadership'), ('مشاركة', 'noun', 'association;participation'), ('تأثير', 'noun', 'effect;impact;influence'), ('تطور', 'noun', 'development;event;progress'), ('عادات', 'noun', 'charge;custom;habit;practice;tax;usually'), ('طموح', 'noun', 'ambition;craving;desire'), ('دعم', 'noun', 'assistance;endorsement;support'), ('صوت', 'noun', 'sound;voice;vote'), ('وعي', 'noun', 'attention;awareness;consciousness')]"
Intermediate,كيف يمكننا تحقيق التوازن بين العمل والحياة الشخصية؟,How can we achieve a balance between work and personal life?,17,75,B,17,"[2, 3]","[('توازن', 'noun', 'balance;balancing'), ('شخصية', 'noun', 'identity;individual;person;personality'), ('استرخاء', 'noun', 'laxity;slackening'), ('هوايات', 'noun', 'hobby;passion'), ('إنجاز', 'noun', 'accomplishment;achievement;effectuation;implementation;success'), ('مسؤوليات', 'noun', 'responsibility'), ('تحديات', 'noun', 'challenge'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('جودة', 'noun', 'excellence;fineness;high_quality'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('ترفيه', 'noun', 'amusement;entertainment;recreation'), ('استقرار', 'noun', 'stability'), ('مرونة', 'noun', 'flexibility;pliability'), ('تركيز', 'noun', 'concentration;emphasis;focus;installation'), ('احتياجات', 'noun', 'need;requirement'), ('تواصل', 'noun', 'continuation;continuity'), ('دعم', 'noun', 'assistance;endorsement;support'), ('تحديد', 'noun', 'definition;delimitation;specification'), ('أولويات', 'noun', 'precedence;priority')]"
Intermediate,كيف يمكننا التعامل مع التوتر في الحياة اليومية؟,How can we deal with stress in daily life?,17,76,B,17,"[2, 3]","[('توتر', 'noun', 'strain;tension'), ('استرخاء', 'noun', 'laxity;slackening'), ('جسدية', 'adj', 'bodily'), ('يواجه', 'verb', 'be_faced_with;confront;face'), ('يتحكم', 'verb', 'control;judge'), ('يخفف', 'verb', 'decrease;mitigate'), ('يوازن', 'verb', 'balance;compare;weigh'), ('قلق', 'noun', 'apprehension;concern;unrest'), ('سلبي', 'adj', 'negative;passive'), ('ينظم', 'verb', 'arrange;organize;regulate'), ('يتجنب', 'verb', 'avoid'), ('يتأمل', 'verb', 'consider;contemplate;ponder'), ('يسترخي', 'verb', 'relax;slacken;slump'), ('يتواصل', 'verb', 'be_interconnected')]"
Intermediate,ناقش دور التكنولوجيا في تحسين الرعاية الصحية.,Discuss the role of technology in improving health care.,15,77,B,15,"[2, 3]","[('تكنولوجيا', 'noun', 'technology'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('رعاية صحية', 'adj', 'health;healthy;sanitary'), ('دور', 'noun', 'part;role;round'), ('ابتكار', 'noun', 'invention'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('بيانات', 'noun', 'communiqué;declaration;statement'), ('تحليل', 'noun', 'analysis;dissolution'), ('تطور', 'noun', 'development;event;progress'), ('فحوصات', 'noun', 'checkup;examination;scrutiny'), ('جودة', 'noun', 'excellence;fineness;high_quality'), ('خدمات', 'noun', 'assistance;service'), ('تطبيقات', 'noun', 'application'), ('مريض', 'noun', 'patient;sick_person'), ('وقاية', 'noun', 'precaution;prevention;protection'), ('أجهزة طبية', 'adj', 'medical'), ('تقدم', 'noun', 'advancement;coming_forward;progress'), ('تحديات', 'noun', 'challenge'), ('دعم', 'noun', 'assistance;endorsement;support')]"
Intermediate,تحدث عن أهمية الماء وكيف يمكننا الحفاظ عليه.,Talk about the importance of water and how we can conserve it.,12,78,B,12,"[2, 3]","[('أهمية', 'noun', 'importance;significance'), ('بيئة', 'noun', 'environment;milieu'), ('كوكب', 'noun', 'planet;star'), ('توفير', 'noun', 'furnishing;provision'), ('حماية', 'noun', 'protecting;protection'), ('ترشيد', 'noun', 'guidance'), ('استهلاك', 'noun', 'amortization;consuming;consumption;discharge'), ('تلوث', 'noun', 'contamination;pollution'), ('حيوية', 'noun', 'liveliness;vigor'), ('تقنيات', 'noun', 'technique;technology'), ('إعادة تدوير', 'noun', 'Quran_recitation;turning'), ('اقتصاد', 'noun', 'economy;saving'), ('جفاف', 'noun', 'desiccation;dryness'), ('مياه جوفية', 'adj', 'interior;subterranean'), ('محطات تحلية', 'noun', 'decoration;desalination;softening_(water);sweetening'), ('جودة', 'noun', 'excellence;fineness;high_quality'), ('توازن', 'noun', 'balance;balancing'), ('ندرة', 'noun', 'rarely;rarity;seldom'), ('وعي', 'noun', 'attention;awareness;consciousness'), ('أجيال', 'noun', 'epoch;generation'), ('مسؤولية', 'noun', 'responsibility')]"
Intermediate,كيف يمكننا التعامل مع الضغوط النفسية؟,How can we deal with psychological stress?,8,79,B,8,"[2, 3]","[('التعامل', 'noun', 'dealing;relation'), ('استرخاء', 'noun', 'laxity;slackening'), ('قلق', 'noun', 'apprehension;concern;unrest'), ('توتر', 'noun', 'strain;tension'), ('توازن', 'noun', 'balance;balancing'), ('استشارة', 'noun', 'consultation'), ('متخصص', 'adj', 'specialist;specialized'), ('دعم', 'noun', 'assistance;endorsement;support'), ('اجتماعي', 'adj', 'social'), ('تقنيات', 'noun', 'technique;technology'), ('تغذية', 'noun', 'feeding;nutrition'), ('جودة', 'noun', 'excellence;fineness;high_quality'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('تحديات', 'noun', 'challenge'), ('مواجهة', 'noun', 'confrontation;confronting;encounter;encountering'), ('هوايات', 'noun', 'hobby;passion'), ('تطوير', 'noun', 'advancement;development;promotion')]"
Intermediate,كيف يمكننا تعزيز المساواة بين الجنسين في مكان العمل؟,How can we promote gender equality in the workplace?,6,80,B,6,"[2, 3]","[('جنس', 'noun', 'gender;kind;sex;type'), ('حقوق', 'noun', 'against;law;really;right;towards;truly;truth'), ('فرص', 'noun', 'chance;holiday;opportunity'), ('تمييز', 'noun', 'differentiation;discrimination;distinction;segregation'), ('قانون', 'noun', 'law;regulation;rule;statute'), ('قيادة', 'noun', 'command;commander;leader;leadership'), ('تطوير', 'noun', 'advancement;development;promotion'), ('ثقافة', 'noun', 'civilization;culture'), ('تنوع', 'noun', 'diversity;variety'), ('عدالة', 'noun', 'fairness;justice'), ('توظيف', 'noun', 'appointment;employment;making_use_of;usage'), ('بيئة', 'noun', 'environment;milieu'), ('فرق', 'noun', 'division;group;squad;team;troupe'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('دعم', 'noun', 'assistance;endorsement;support'), ('مسؤولية', 'noun', 'responsibility'), ('تحديات', 'noun', 'challenge'), ('إنجازات', 'noun', 'accomplishment;achievement;effectuation;implementation;success'), ('مشاركة', 'noun', 'association;participation'), ('تعزيز', 'noun', 'backing;in_support_of;praise;pride;reinforcement;supply;support'), ('استحقاق', 'noun', 'claim;worthiness'), ('وعي', 'noun', 'attention;awareness;consciousness'), ('مساهمة', 'noun', 'contribution;participation'), ('تقدم', 'noun', 'advancement;coming_forward;progress'), ('توازن', 'noun', 'balance;balancing')]"
Intermediate,تحدث عن تأثير التقاليد الثقافية على الحياة اليومية في بلدك. كيف تُشكل هذه التقاليد القيم والمعتقدات لدى الأفراد؟,Discuss the impact of cultural traditions on daily life in your country. How do these traditions shape the values and beliefs of individuals?,13,81,B,13,"[2, 3]","[('ثقافة', 'noun', 'civilization;culture'), ('تأثير', 'noun', 'effect;impact;influence'), ('قيم', 'noun', 'amount;ethic;moral;quantity;value;worth'), ('أفراد', 'noun', 'individual;individually;one_at_a_time;unit'), ('مجتمع', 'noun', 'society'), ('عادات', 'noun', 'charge;custom;habit;practice;tax;usually'), ('تراث', 'noun', 'heritage;inheritance'), ('أجيال', 'noun', 'epoch;generation'), ('تشكيل', 'noun', 'composition;constitution;formation'), ('تنوع', 'noun', 'diversity;variety'), ('حضارة', 'noun', 'civilization;culture'), ('مناسبات', 'noun', 'occasion;opportunity'), ('تأثيرات', 'noun', 'effect;impact;influence'), ('تطور', 'noun', 'development;event;progress'), ('تأثيرات سلبية', 'adj', 'negative;passive'), ('تواصل', 'noun', 'continuation;continuity'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('فهم', 'noun', 'understanding'), ('اعتزاز', 'noun', 'pride'), ('إرث', 'noun', 'heritage;inheritance;legacy')]"
Intermediate,ما هي بعض العادات والتقاليد التي تعتبرها مميزة في ثقافتك؟ كيف تختلف هذه العادات من جيل إلى جيل؟,What are some customs and traditions that you consider unique to your culture? How do these customs differ from one generation to another?,13,82,B,13,"[2, 3]","[('عادات', 'noun', 'charge;custom;habit;practice;tax;usually'), ('ثقافة', 'noun', 'civilization;culture'), ('مميزة', 'adj', 'distinguished;special'), ('تختلف', 'verb', 'be_different;differ;disagree'), ('جيل', 'noun', 'epoch;generation'), ('أجيال', 'noun', 'epoch;generation'), ('مجتمع', 'noun', 'society'), ('مناسبة', 'noun', 'occasion;opportunity'), ('قيم', 'noun', 'amount;ethic;moral;quantity;value;worth'), ('اجتماعية', 'adj', 'social'), ('انتقال', 'noun', 'communication;transfer'), ('تطور', 'noun', 'development;event;progress'), ('تأثير', 'noun', 'effect;impact;influence'), ('تطابق', 'noun', 'compatibility;correspondence'), ('اختلاف', 'noun', 'difference;disagreement;variance'), ('مناسبات', 'noun', 'occasion;opportunity'), ('أسرية', 'adj', 'domestic;family'), ('تواصل', 'noun', 'continuation;continuity'), ('حضارة', 'noun', 'civilization;culture'), ('تراث', 'noun', 'heritage;inheritance'), ('تقليدي', 'adj', 'conventional;traditional'), ('ملابس', 'noun', 'attire;clothes;dress'), ('احتفاظ', 'noun', 'preservation;safeguarding'), ('تأثيرات', 'noun', 'effect;impact;influence'), ('تحديث.', 'noun', 'renewing;updating')]"
Intermediate,كيف تبدو يومياتك في عطلة نهاية الأسبوع؟ ما الأنشطة التي تستمتع بها عادةً ولماذا؟,"What does your weekend routine look like? What activities do you usually enjoy, and why?",16,83,B,16,"[2, 3]","[('استرخاء', 'noun', 'laxity;slackening'), ('مشاهدة', 'noun', 'spectator;viewer;witness'), ('هوايات', 'noun', 'hobby;passion'), ('مقهى', 'noun', 'caf;café;coffeehouse'), ('محادثة', 'noun', 'discussion;negotiation;talk')]"
Intermediate,تحدث عن تجربة يوم عادي في حياتك. ما هي الأمور التي تقوم بها من الصباح حتى المساء؟,Talk about an ordinary day in your life. What activities do you engage in from morning until evening?,16,84,B,16,"[2, 3]","[('هواية', 'noun', 'hobby;passion'), ('مشاهدة', 'noun', 'spectator;viewer;witness'), ('استرخاء', 'noun', 'laxity;slackening')]"
Intermediate,إذا كنت تستطيع أن تعيش في عالم خيالي، أي عالم ستختار ولماذا؟,"If you could live in a fantasy world, which one would you choose and why?",9,85,B,9,"[2, 3]","[('مغامرة', 'noun', 'adventure;risk'), ('شخصيات', 'noun', 'identity;individual;person;personality'), ('ثقافة', 'noun', 'civilization;culture'), ('تقنيات', 'noun', 'technique;technology'), ('أساطير', 'noun', 'legend;myth;tale'), ('واقع', 'noun', 'actual;fact;falling;located;reality'), ('أحداث', 'noun', 'event;incident'), ('رواية', 'noun', 'account;novel;report;story'), ('غابة', 'noun', 'forest;jungle'), ('فضاء', 'noun', 'cosmo;open_country;space'), ('كائنات', 'noun', 'creature;existing;living_being;located'), ('عالمية', 'adj', 'international;world;world-wide'), ('غير عادي', 'adj', 'normal;ordinary;regular')]"
Intermediate,تخيل أنك تمتلك قوى سحرية. كيف ستستخدم هذه القوى في حياتك اليومية؟,Imagine you have magical powers. How would you use these powers in your daily life?,9,86,B,9,"[2, 3]","[('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('قدرات', 'noun', 'ability;capacity;potential;power'), ('غير مرئية', 'adj', 'seen;visible;visual'), ('طيران', 'noun', 'airline;aviation;flying'), ('أفكار', 'noun', 'concept;idea;thinking;thought'), ('حماية', 'noun', 'protecting;protection'), ('نقل', 'noun', 'quoting;relaying;transfer;transmission;transportation'), ('إخفاء', 'noun', 'concealment;hiding'), ('ظهور', 'noun', 'appearance;emergence'), ('تحقيق', 'noun', 'achievement;investigation;realization;verification'), ('تأثير', 'noun', 'effect;impact;influence'), ('إبداع', 'noun', 'creativity;originality'), ('مواجهة', 'noun', 'confrontation;confronting;encounter;encountering'), ('تحديات', 'noun', 'challenge'), ('بصيرة', 'noun', 'discerning;seeing')]"
Intermediate,تحدث عن تجربة شخصية تفتخر بها. ماذا تعلمت من هذه التجربة؟,Talk about a personal experience you are proud of. What did you learn from this experience?,1,87,B,1,"[2, 3]","[('شخصية', 'noun', 'identity;individual;person;personality'), ('فخور', 'adj', 'proud'), ('تحدي', 'noun', 'challenge'), ('إنجاز', 'noun', 'accomplishment;achievement;effectuation;implementation;success'), ('مهارة', 'noun', 'craft;proficiency;skill'), ('صعوبة', 'noun', 'difficulty'), ('موقف', 'noun', 'position'), ('قرار', 'noun', 'decision;resolution'), ('تأثير', 'noun', 'effect;impact;influence'), ('تطور', 'noun', 'development;event;progress'), ('خبرة', 'noun', 'experience;expertise'), ('فرصة', 'noun', 'chance;holiday;opportunity'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('تحقيق', 'noun', 'achievement;investigation;realization;verification'), ('معرفة', 'noun', '(to)_know;acquaintance;culture;education;information;knowledge'), ('اكتساب', 'noun', 'acquisition;gaining'), ('فائدة', 'noun', 'benefit;interest_(econ.);use'), ('نمو', 'noun', 'development;growth;progress'), ('إرادة', 'noun', 'desire;will'), ('انعكاس', 'noun', 'inversion;reflection;repercussion'), ('استنتاج', 'noun', 'conclusion;deduction;inference'), ('قدرة', 'noun', 'ability;capacity;potential;power'), ('تقدم', 'noun', 'advancement;coming_forward;progress'), ('تطلع', 'verb', 'disclose;inform;instruct'), ('مواجهة', 'noun', 'confrontation;confronting;encounter;encountering')]"
Intermediate,هل لديك موقف صعب واجهته في حياتك؟ كيف تعاملت معه؟,Do you have a difficult situation you faced in your life? How did you handle it?,1,88,B,1,"[2, 3]","[('موقف', 'noun', 'position'), ('واجهت', 'verb', 'be_faced_with;confront;face'), ('كيف', 'adv_rel', 'how'), ('تحدي', 'noun', 'challenge'), ('قرار', 'noun', 'decision;resolution'), ('قلق', 'noun', 'apprehension;concern;unrest'), ('توتر', 'noun', 'strain;tension'), ('دعم', 'noun', 'assistance;endorsement;support'), ('سلبية', 'adj', 'negative;passive'), ('محاولة', 'noun', 'attempt;effort'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('تطور', 'noun', 'development;event;progress'), ('تنفيذ', 'noun', 'carrying_out;execution;implementation'), ('تجاوز', 'verb', 'disregard;exceed')]"
